city_url,province,city,brand,dlrid,shortname,400phone,address,url,updatetime
https://dealer.autohome.com.cn/xiangyang/0/62/0/0/1/0/0/0.html,湖北,襄阳,东风悦达起亚,14059,襄樊金驹汽车,400-830-7004,襄阳市高新区邓城大道东段,https://dealer.autohome.com.cn/14059/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/jingzhou/0/62/0/0/1/0/0/0.html,湖北,荆州,东风悦达起亚,2080504,荆州山野,400-872-7196,经济开发区东方大道强达化学对面悦达起亚4S店,https://dealer.autohome.com.cn/2080504/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhumadian/0/62/0/0/1/0/0/0.html,河南,驻马店,东风悦达起亚,2093640,东风悦达起亚驻马店普泽店,400-868-9921,驻马店市汝河大道与中原大道交叉口北200米路东普泽起亚店,https://dealer.autohome.com.cn/2093640/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/huangshi/0/62/0/0/1/0/0/0.html,湖北,黄石,东风悦达起亚,2100404,黄石市新世界志翔汽车,400-630-8337,黄石市黄金山开发区大棋路273号4S店,https://dealer.autohome.com.cn/2100404/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhoukou/0/62/0/0/1/0/0/0.html,河南,周口,东风悦达起亚,2025581,周口乐达,400-868-1091,周口市川汇区大庆路与太清路交叉口东100米路北,https://dealer.autohome.com.cn/2025581/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhoukou/0/62/0/0/1/0/0/0.html,河南,周口,东风悦达起亚,2048614,周口普泽,400-830-8884,周口市川汇区中州路与太昊路交叉口西北角,https://dealer.autohome.com.cn/2048614/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/sanmenxia/0/62/0/0/1/0/0/0.html,河南,三门峡,东风悦达起亚,2092431,三门峡普泽汽车,400-872-5605,河南省三门峡市湖滨区交口乡腾飞汽车城1号,https://dealer.autohome.com.cn/2092431/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/shangqiu/0/62/0/0/1/0/0/0.html,河南,商丘,东风悦达起亚,130048,商丘市铭悦汽车,400-868-0536,商丘市开发区北海路与星林路交汇处南200米路东,https://dealer.autohome.com.cn/130048/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/shangqiu/0/62/0/0/1/0/0/0.html,河南,商丘,东风悦达起亚,14070,商丘佳瑞东风悦达起亚4s店,400-872-1932,商丘市金桥路与民主路交叉口北800米路东,https://dealer.autohome.com.cn/14070/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,2103068,武汉峻能汽车销售有限公司,400-866-7821,武汉经济技术开发区东风大道1588号厂房三,https://dealer.autohome.com.cn/2103068/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,118619,武汉励嘉汽车,400-830-4057,武汉市洪山区和平乡铁机村2号附3号（徐东团结大道与二环线交汇处铁机汽车展销中心内）,https://dealer.autohome.com.cn/118619/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,11538,武汉悦鼎,400-830-4692,武汉市洪山区南湖大道68号（华中农业大学北门附近）,https://dealer.autohome.com.cn/11538/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/luohe/0/62/0/0/1/0/0/0.html,河南,漯河,东风悦达起亚,2076002,润强起亚,400-872-9464,漯河市源汇区漯舞路与107国道交叉口西600米,https://dealer.autohome.com.cn/2076002/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/nanyang/0/62/0/0/1/0/0/0.html,河南,南阳,东风悦达起亚,2077013,南阳兴源,400-872-5291,南阳市BII路与经13路交叉口（双铺超限站对面泰祥汽车城内）,https://dealer.autohome.com.cn/2077013/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/nanyang/0/62/0/0/1/0/0/0.html,河南,南阳,东风悦达起亚,100630,南阳天翊起亚,400-897-1429,南阳市北京大道北段气象站北500米路东,https://dealer.autohome.com.cn/100630/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/pingdingshan/0/62/0/0/1/0/0/0.html,河南,平顶山,东风悦达起亚,2095284,平顶山广佳起亚,400-961-5901,建设路与许南路交叉口东50米路南,https://dealer.autohome.com.cn/2095284/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xuchang/0/62/0/0/1/0/0/0.html,河南,许昌,东风悦达起亚,121256,许昌正达起亚4S店,400-872-9723,许昌市许由路与延安路交叉路口向东300米路北,https://dealer.autohome.com.cn/121256/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xuchang/0/62/0/0/1/0/0/0.html,河南,许昌,东风悦达起亚,2094851,许昌许润起亚,400-961-4079,许昌市劳动路与北外环交叉口东北角,https://dealer.autohome.com.cn/2094851/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/puyang/0/62/0/0/1/0/0/0.html,河南,濮阳,东风悦达起亚,2077006,濮阳瑞晨,400-872-0057,濮阳市中原路与濮水路交叉口东南角,https://dealer.autohome.com.cn/2077006/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xinxiang/0/62/0/0/1/0/0/0.html,河南,新乡,东风悦达起亚,2094569,新乡市佳新,400-868-7996,新乡县新原路与107国道交汇处（107国际汽车物流园）,https://dealer.autohome.com.cn/2094569/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/luoyang/0/62/0/0/1/0/0/0.html,河南,洛阳,东风悦达起亚,2027282,洛阳普华悦达起亚,400-868-7056,洛阳市洛龙区政和路1号（向西200米）,https://dealer.autohome.com.cn/2027282/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/anyang/0/62/0/0/1/0/0/0.html,河南,安阳,东风悦达起亚,2022178,安阳市悦睿起亚,400-868-5854,安阳市光明路与弦歌大道交叉口豫北汽车市场,https://dealer.autohome.com.cn/2022178/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/chengde/0/62/0/0/1/0/0/0.html,河北,承德,东风悦达起亚,2104433,伟航起亚,400-897-3019,河北省承德市双滦去双塔山镇单塔子村松狮线南侧狮子园路14号,https://dealer.autohome.com.cn/2104433/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/kaifeng/0/62/0/0/1/0/0/0.html,河南,开封,东风悦达起亚,2002047,开封万宝麒麟起亚,400-868-0908,开封祥符区310国道与园区路交叉口向北200米路西（原开封县新人民检察院对面）,https://dealer.autohome.com.cn/2002047/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/cangzhou/0/62/0/0/1/0/0/0.html,河北,沧州,东风悦达起亚,2100298,沧州华锐起亚店,400-866-8350,河北省沧州市沧州经济开发区石港路北赵家坟村,https://dealer.autohome.com.cn/2100298/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/cangzhou/0/62/0/0/1/0/0/0.html,河北,沧州,东风悦达起亚,2005654,黄骅骅腾起亚4S店,400-872-2495,黄骅市城西老307国道北侧南王曼村南,https://dealer.autohome.com.cn/2005654/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/cangzhou/0/62/0/0/1/0/0/0.html,河北,沧州,东风悦达起亚,2093744,东风悦达起亚任丘宝悦专营店,400-830-8364,任丘市西环菜市场对面,https://dealer.autohome.com.cn/2093744/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/langfang/0/62/0/0/1/0/0/0.html,河北,廊坊,东风悦达起亚,10115,廊坊悦众信达,400-872-1447,廊坊市东环路19号,https://dealer.autohome.com.cn/10115/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/langfang/0/62/0/0/1/0/0/0.html,河北,廊坊,东风悦达起亚,2016942,廊坊博鼎起亚4S店,400-872-3811,廊坊市广阳区廊万路189号（长征驾校西200米）,https://dealer.autohome.com.cn/2016942/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhengzhou/0/62/0/0/1/0/0/0.html,河南,郑州,东风悦达起亚,2104453,河南悦胜,400-619-2308,河南省郑州市市辖区郑东新区白沙镇郑汴物流通道与康庄路交叉口庞大汽车园D1区10号,https://dealer.autohome.com.cn/2104453/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/haerbin/0/62/0/0/1/0/0/0.html,黑龙江,哈尔滨,东风悦达起亚,4618,黑龙江亿发起亚4S店,400-830-2452,哈尔滨市道里区机场路12号,https://dealer.autohome.com.cn/4618/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/baoding/0/62/0/0/1/0/0/0.html,河北,保定,东风悦达起亚,2078441,保定沁悦起亚4S店,400-872-0180,保定市莲池区长城南大街1485号世纪汽车城商铺,https://dealer.autohome.com.cn/2078441/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/tangshan/0/62/0/0/1/0/0/0.html,河北,唐山,东风悦达起亚,3546,唐山复兴路起亚专营店,400-868-8256,唐山市路南区复兴路和吉祥路交叉口南行500米（路南汽车园东侧）,https://dealer.autohome.com.cn/3546/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/baoding/0/62/0/0/1/0/0/0.html,河北,保定,东风悦达起亚,3935,高开区广龙店清苑庞大店,400-868-3310,保定市高开区创业路汽车园369号,https://dealer.autohome.com.cn/3935/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/baoding/0/62/0/0/1/0/0/0.html,河北,保定,东风悦达起亚,2020221,保定致悦起亚店,400-830-6049,保定市北市区东金庄乡付村,https://dealer.autohome.com.cn/2020221/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/baoding/0/62/0/0/1/0/0/0.html,河北,保定,东风悦达起亚,128698,定州市双悦起亚4S店,400-866-8532,河北省定州市定曲路保定市工业学校西行800米路北,https://dealer.autohome.com.cn/128698/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/qinhuangdao/0/62/0/0/1/0/0/0.html,河北,秦皇岛,东风悦达起亚,124945,秦皇岛凯通东风悦达起亚,400-830-5232,秦皇岛市经济开发区秦皇西大街293号开发区高速口,https://dealer.autohome.com.cn/124945/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/wuwei/0/62/0/0/1/0/0/0.html,甘肃,武威,东风悦达起亚,2029577,武威铭泰,400-868-6064,甘肃省武威市凉州区天马大道城东工业园区,https://dealer.autohome.com.cn/2029577/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/handan/0/62/0/0/1/0/0/0.html,河北,邯郸,东风悦达起亚,73178,北环起亚华旗公司,400-872-2352,丛台区北环路与新兴大街交叉口东行220米路南,https://dealer.autohome.com.cn/73178/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/xingyishi/0/62/0/0/1/0/0/0.html,贵州,兴义市,东风悦达起亚,72497,东风悦达起亚林富汽车,400-872-6747,贵州省兴义市坪东大道95号（坪东广场正对面）,https://dealer.autohome.com.cn/72497/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/lanzhou/0/62/0/0/1/0/0/0.html,甘肃,兰州,东风悦达起亚,14062,兰州悦丰起亚4S店,400-830-0242,兰州市七里河区南滨河西路181号,https://dealer.autohome.com.cn/14062/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/lanzhou/0/62/0/0/1/0/0/0.html,甘肃,兰州,东风悦达起亚,7251,甘肃宝通汽车,400-830-2635,甘肃省兰州市城关区109国道八公里处,https://dealer.autohome.com.cn/7251/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/shijiazhuang/0/62/0/0/1/0/0/0.html,河北,石家庄,东风悦达起亚,124412,河北天巧起亚4S店,400-997-3451,石家庄市长安区北二环东路86号（北二环与建华大街交口东行800米路南国际汽车园）,https://dealer.autohome.com.cn/124412/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/liupanshui/0/62/0/0/1/0/0/0.html,贵州,六盘水,东风悦达起亚,2101768,六盘水东风悦达起亚4S店,400-868-1529,贵州省六盘水市红桥新区会展中心一期104铺面,https://dealer.autohome.com.cn/2101768/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/zunyi/0/62/0/0/1/0/0/0.html,贵州,遵义,东风悦达起亚,10132,遵义白天鹅起亚4S店,400-868-6954,遵义县龙坑镇黔北国际汽车博览城,https://dealer.autohome.com.cn/10132/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/tongren/0/62/0/0/1/0/0/0.html,贵州,铜仁,东风悦达起亚,121770,铜仁市华新,400-872-2661,贵州省铜仁地区铜仁市万山区谢桥新铜大高速南出口处500米,https://dealer.autohome.com.cn/121770/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/guiyang/0/62/0/0/1/0/0/0.html,贵州,贵阳,东风悦达起亚,7256,贵州华通汽车,400-830-2624,贵州省贵阳市金阳南路118号,https://dealer.autohome.com.cn/7256/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/guiyang/0/62/0/0/1/0/0/0.html,贵州,贵阳,东风悦达起亚,2094905,贵州宝驰顺达,400-961-0314,贵州省贵阳市清镇市物流园区乘用车一号宗地1-7号,https://dealer.autohome.com.cn/2094905/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/hechi/0/62/0/0/1/0/0/0.html,广西,河池,东风悦达起亚,2104526,河池市昌华汽车,400-872-3063,河池市百旺开发区,https://dealer.autohome.com.cn/2104526/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/guiyang/0/62/0/0/1/0/0/0.html,贵州,贵阳,东风悦达起亚,126653,贵州华亚新,400-897-1412,贵州省贵阳市花溪区孟关国际汽贸城,https://dealer.autohome.com.cn/126653/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/baise/0/62/0/0/1/0/0/0.html,广西,百色,东风悦达起亚,119830,百色润通起亚4s店,400-868-0317,百色市城东大道大华厂路口（联润汽贸园内）,https://dealer.autohome.com.cn/119830/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/yu_lin/0/62/0/0/1/0/0/0.html,广西,玉林,东风悦达起亚,2028035,玉林骏利起亚4S店,400-868-4337,玉林市正泰路1号,https://dealer.autohome.com.cn/2028035/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/jieyang/0/62/0/0/1/0/0/0.html,广东,揭阳,东风悦达起亚,4725,揭阳市荣通,400-830-4398,揭阳市环市北路与十一号街交界处,https://dealer.autohome.com.cn/4725/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/zhongshan/0/62/0/0/1/0/0/0.html,广东,中山,东风悦达起亚,2029868,中山悦雅起亚,400-868-0142,中山市西区沙朗彩虹大道143号（中顺洁柔对面）,https://dealer.autohome.com.cn/2029868/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/zhongshan/0/62/0/0/1/0/0/0.html,广东,中山,东风悦达起亚,5385,中山市永奥,400-830-9857,中山市火炬开发区江陵西路53号一楼之三,https://dealer.autohome.com.cn/5385/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/qinzhou/0/62/0/0/1/0/0/0.html,广西,钦州,东风悦达起亚,113314,钦州东源,400-868-4674,钦州市北部湾大道大润发往北直行500米处（右侧）,https://dealer.autohome.com.cn/113314/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/guilin/0/62/0/0/1/0/0/0.html,广西,桂林,东风悦达起亚,124222,桂林新旗亚起亚4S店,400-868-2550,桂林市灵川县八里街大西南汽车城起亚汽车5S店,https://dealer.autohome.com.cn/124222/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/dongguan/0/62/0/0/1/0/0/0.html,广东,东莞,东风悦达起亚,13611,东莞东众起亚4S店,400-897-2097,东莞市塘厦镇塘厦大道北223号,https://dealer.autohome.com.cn/13611/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/dongguan/0/62/0/0/1/0/0/0.html,广东,东莞,东风悦达起亚,124441,东莞永泰,400-897-0106,广东省东莞市虎门镇莞太大道白沙路段248号虎门高铁站旁,https://dealer.autohome.com.cn/124441/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/dongguan/0/62/0/0/1/0/0/0.html,广东,东莞,东风悦达起亚,4217,东莞南城永濠起亚,400-830-2957,东莞市南城区莞太大道周溪路段208号 周溪公交站旁,https://dealer.autohome.com.cn/4217/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/dongguan/0/62/0/0/1/0/0/0.html,广东,东莞,东风悦达起亚,4214,东莞市汇天源起亚4S店,400-897-2418,东莞市寮步国际汽车城A-01-05,https://dealer.autohome.com.cn/4214/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/dongguan/0/62/0/0/1/0/0/0.html,广东,东莞,东风悦达起亚,2099499,俊众起亚石排店,400-868-5464,广东省东莞市石排镇石排大道西103号102室,https://dealer.autohome.com.cn/2099499/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/qingyuan/0/62/0/0/1/0/0/0.html,广东,清远,东风悦达起亚,13613,清远骏飞汽车,400-866-7470,广东省清远市新城B28号区奇鸿汽车城5号,https://dealer.autohome.com.cn/13613/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/nanning/0/62/0/0/1/0/0/0.html,广西,南宁,东风悦达起亚,7254,南宁通惠,400-830-3701,广西南宁市江南区白沙大道69号,https://dealer.autohome.com.cn/7254/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/nanning/0/62/0/0/1/0/0/0.html,广西,南宁,东风悦达起亚,2042940,广西普鑫泽源,400-830-2837,沙井大道92号,https://dealer.autohome.com.cn/2042940/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/nanning/0/62/0/0/1/0/0/0.html,广西,南宁,东风悦达起亚,123923,广汇东风悦达起亚弘顺店,400-872-5296,广西南宁市秀厢大道199号金源汽车城内,https://dealer.autohome.com.cn/123923/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/chaozhou/0/62/0/0/1/0/0/0.html,广东,潮州,东风悦达起亚,2095648,潮州市荣通汽车,400-868-8367,潮州市潮安区浮洋镇乌洋村南厝田片,https://dealer.autohome.com.cn/2095648/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/huizhou/0/62/0/0/1/0/0/0.html,广东,惠州,东风悦达起亚,4664,惠州辉达,400-872-6883,广东省惠州市惠城区河南岸汽车大市场内辉达起亚,https://dealer.autohome.com.cn/4664/#pvareaid=2113601,2020-02-20 16:55:33
https://dealer.autohome.com.cn/zhaoqing/0/62/0/0/1/0/0/0.html,广东,肇庆,东风悦达起亚,2100135,肇庆凯信起亚4s店,400-868-9423,肇庆市迎宾大道北侧（展厅一）A区之二,https://dealer.autohome.com.cn/2100135/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/yangjiang/0/62/0/0/1/0/0/0.html,广东,阳江,东风悦达起亚,13615,阳江德诚起亚,400-868-9391,阳江市华侨新村8路69号,https://dealer.autohome.com.cn/13615/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/tianjin/0/62/0/0/1/0/0/0.html,天津,天津,东风悦达起亚,97672,奥嘉起亚,400-897-0181,天津市西青区中北镇卉康路5号,https://dealer.autohome.com.cn/97672/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/tianjin/0/62/0/0/1/0/0/0.html,天津,天津,东风悦达起亚,2019837,天津宇东达亚,400-897-4002,天津市静海开发区金海道2号,https://dealer.autohome.com.cn/2019837/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,15813,上海起亚交运,400-830-3795,徐汇区龙吴路908号(上海植物园对面）,https://dealer.autohome.com.cn/15813/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,1570,上海绅起起亚4S店,400-872-1723,上海市普陀区真南路3847号,https://dealer.autohome.com.cn/1570/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,2091108,上海联兴起亚,400-868-3040,上海市青浦区北青公路9635号1幢,https://dealer.autohome.com.cn/2091108/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,98565,宝通赢汽车,400-897-3419,上海市宝山区月罗公路2255号（近：罗店镇美兰湖）,https://dealer.autohome.com.cn/98565/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,2002735,上海申悦汽车,400-830-5646,上海市金山区金山大道4298弄39号,https://dealer.autohome.com.cn/2002735/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/shanghai/0/62/0/0/1/0/0/0.html,上海,上海,东风悦达起亚,1572,上海红悦汽车,400-872-7109,浦东新区沪南公路4789弄3幢304-311号/浦东新区康桥东路298号/闵行区吴中路1368号,https://dealer.autohome.com.cn/1572/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/beijing/0/62/0/0/1/0/0/0.html,北京,北京,东风悦达起亚,123223,北京汉青鸿宇,400-872-2869,北京市房山区城关镇顾八路一区2号（城关办事处旁）,https://dealer.autohome.com.cn/123223/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/beijing/0/62/0/0/1/0/0/0.html,北京,北京,东风悦达起亚,73584,北京勤华瑞达,400-872-8681,北京市朝阳区姚家园路甲1号（东方基业汽车城内18号店）,https://dealer.autohome.com.cn/73584/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/beijing/0/62/0/0/1/0/0/0.html,北京,北京,东风悦达起亚,2020877,北京雅胜天成汽车,400-872-1993,北京市丰台区小屯双林东路（双林苑小区东门对面）,https://dealer.autohome.com.cn/2020877/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/beijing/0/62/0/0/1/0/0/0.html,北京,北京,东风悦达起亚,2029595,北京鑫达汇城,400-930-0443,北京市密云区十里堡镇京密公路北侧十里堡村（彩虹门北50米）,https://dealer.autohome.com.cn/2029595/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/beijing/0/62/0/0/1/0/0/0.html,北京,北京,东风悦达起亚,2003473,北京广大行,400-868-1459,北京市朝阳区南四环东路49号（十八里店南桥与小红门桥之间路北）,https://dealer.autohome.com.cn/2003473/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/chongqing/0/62/0/0/1/0/0/0.html,重庆,重庆,东风悦达起亚,11282,现代高新汽车,400-830-2471,重庆南坪经开区白鹤路100号,https://dealer.autohome.com.cn/11282/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/chongqing/0/62/0/0/1/0/0/0.html,重庆,重庆,东风悦达起亚,125724,重庆协信宏亚,400-830-1297,重庆市八公里渝南分流道协信汽车城1号楼,https://dealer.autohome.com.cn/125724/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/chongqing/0/62/0/0/1/0/0/0.html,重庆,重庆,东风悦达起亚,82703,广汇汽博韩亚,400-830-2676,重庆市北部新区汽博中心金渝大道９９号附６号,https://dealer.autohome.com.cn/82703/#pvareaid=2113601,2020-02-20 16:55:34
https://dealer.autohome.com.cn/chongqing/0/62/0/0/1/0/0/0.html,重庆,重庆,东风悦达起亚,124787,重庆康安起悦汽车,400-897-3693,重庆市永川区昌州大道中段629号 （水韵书香斜对面）,https://dealer.autohome.com.cn/124787/#pvareaid=2113601,2020-02-20 16:55:34
